planning_time,planing_score,grasp_score
5.033496856689453,inf,0.05792032182216644
5.031431198120117,inf,0.05792032182216644
6.22249698638916,inf,0.05792032182216644
5.038438558578491,inf,0.05792032182216644
5.057324409484863,inf,0.01940716989338398
5.095623970031738,inf,0.01940716989338398
5.027492046356201,inf,0.01940716989338398
6.228546619415283,inf,0.01940716989338398
6.307031631469727,inf,0.018855854868888855
5.129166603088379,inf,0.018855854868888855
5.013523817062378,inf,0.018855854868888855
6.139464855194092,inf,0.018855854868888855
0.34673070907592773,inf,0.018072359263896942
0.8077006340026855,26.460559844970703,0.018072359263896942
0.5757169723510742,12.530891418457031,0.018072359263896942
0.6430342197418213,inf,0.018072359263896942
0.12788605690002441,inf,0.016708865761756897
0.05057168006896973,inf,0.016708865761756897
0.699476957321167,inf,0.016708865761756897
1.5020856857299805,12.224964141845703,0.016708865761756897
0.060945987701416016,inf,0.016624392941594124
0.5100555419921875,inf,0.016624392941594124
0.48195791244506836,22.823623657226562,0.016624392941594124
0.05463886260986328,inf,0.016624392941594124
1.215714931488037,8.47537899017334,0.014402653090655804
0.8138337135314941,inf,0.014402653090655804
0.12624526023864746,inf,0.014402653090655804
0.5755350589752197,12.19482421875,0.014402653090655804
1.0249781608581543,inf,0.01400084886699915
0.5292127132415771,26.083608627319336,0.01400084886699915
0.35662245750427246,inf,0.01400084886699915
0.04581570625305176,inf,0.01400084886699915
0.44496798515319824,inf,0.013243156485259533
0.12585830688476562,inf,0.013243156485259533
0.08424496650695801,inf,0.013243156485259533
0.5318381786346436,22.649085998535156,0.013243156485259533
0.48875999450683594,inf,0.012911362573504448
0.7284932136535645,26.462509155273438,0.012911362573504448
0.5193872451782227,inf,0.012911362573504448
0.5094976425170898,23.801681518554688,0.012911362573504448
0.07541131973266602,inf,0.01271241158246994
0.48789525032043457,inf,0.01271241158246994
0.6550166606903076,23.629974365234375,0.01271241158246994
1.2687928676605225,8.29802131652832,0.01271241158246994
0.06399703025817871,inf,0.05792032182216644
0.5501565933227539,inf,0.05792032182216644
0.9083175659179688,33.45259475708008,0.05792032182216644
1.853529930114746,33.173095703125,0.05792032182216644
5.2357518672943115,inf,0.01940716989338398
5.111309766769409,inf,0.01940716989338398
6.283435583114624,inf,0.01940716989338398
1.795490026473999,inf,0.01940716989338398
0.05852389335632324,inf,0.018855854868888855
0.3916466236114502,inf,0.018855854868888855
0.4881584644317627,inf,0.018855854868888855
0.9142684936523438,34.63844680786133,0.018855854868888855
0.5329387187957764,inf,0.018072359263896942
0.5241997241973877,inf,0.018072359263896942
0.7329964637756348,32.802711486816406,0.018072359263896942
0.5060536861419678,inf,0.018072359263896942
5.0950517654418945,inf,0.016708865761756897
0.2112109661102295,inf,0.016708865761756897
0.36737537384033203,inf,0.016708865761756897
0.9831981658935547,33.57218933105469,0.016708865761756897
0.40375185012817383,inf,0.016624392941594124
0.06829977035522461,inf,0.016624392941594124
0.9883933067321777,34.01298141479492,0.016624392941594124
0.46210432052612305,inf,0.016624392941594124
0.1963634490966797,inf,0.014402653090655804
0.16660785675048828,inf,0.014402653090655804
1.1705610752105713,11.288789749145508,0.014402653090655804
0.16131162643432617,inf,0.014402653090655804
0.709683895111084,inf,0.01400084886699915
0.4983372688293457,inf,0.01400084886699915
0.07836627960205078,inf,0.01400084886699915
0.07639741897583008,inf,0.01400084886699915
0.10503792762756348,inf,0.013243156485259533
1.1197433471679688,10.903146743774414,0.013243156485259533
0.19190406799316406,inf,0.013243156485259533
0.9129388332366943,33.60293197631836,0.013243156485259533
0.5875201225280762,inf,0.012911362573504448
0.49381184577941895,inf,0.012911362573504448
0.46436142921447754,inf,0.012911362573504448
0.2750728130340576,18.835050582885742,0.012911362573504448
0.4280688762664795,inf,0.01271241158246994
0.5573968887329102,inf,0.01271241158246994
0.4728407859802246,inf,0.01271241158246994
0.3898196220397949,inf,0.01271241158246994
