planning_time,planing_score,grasp_score
6.206576824188232,inf,0.06311554461717606
5.012967109680176,inf,0.06311554461717606
5.0272393226623535,inf,0.06311554461717606
5.042444944381714,inf,0.06311554461717606
5.083913564682007,inf,0.056790415197610855
6.13300895690918,inf,0.056790415197610855
5.017674207687378,inf,0.056790415197610855
5.113251447677612,inf,0.056790415197610855
5.16923713684082,inf,0.05333266779780388
6.170259714126587,inf,0.05333266779780388
5.085368394851685,inf,0.05333266779780388
5.125569581985474,inf,0.05333266779780388
6.0061140060424805,11.746565818786621,0.05275673419237137
7.597390413284302,10.872398376464844,0.05275673419237137
5.2825400829315186,inf,0.05275673419237137
6.605646133422852,8.523319244384766,0.05275673419237137
6.290931940078735,inf,0.04763840138912201
6.130491733551025,inf,0.04763840138912201
6.107853412628174,inf,0.04763840138912201
5.088550567626953,inf,0.04763840138912201
5.0298075675964355,inf,0.04474709928035736
5.013375282287598,inf,0.04474709928035736
5.1280810832977295,inf,0.04474709928035736
6.0964109897613525,inf,0.04474709928035736
6.916410684585571,14.372089385986328,0.04168016463518143
7.865005731582642,11.882047653198242,0.04168016463518143
6.918717861175537,7.22752046585083,0.04168016463518143
8.868013143539429,8.89239501953125,0.04168016463518143
5.093778610229492,inf,0.03729313984513283
5.047513723373413,inf,0.03729313984513283
5.032734155654907,inf,0.03729313984513283
6.097574234008789,inf,0.03729313984513283
5.089061975479126,inf,0.03242557495832443
6.159889221191406,inf,0.03242557495832443
5.079959869384766,inf,0.03242557495832443
5.172725677490234,inf,0.03242557495832443
6.130644798278809,inf,0.028259681537747383
6.147594928741455,inf,0.028259681537747383
5.109063148498535,inf,0.028259681537747383
5.051592826843262,inf,0.028259681537747383
5.1144938468933105,inf,0.025436963886022568
5.03403639793396,inf,0.025436963886022568
5.136711835861206,inf,0.025436963886022568
6.125544786453247,inf,0.025436963886022568
5.370564222335815,7.356123924255371,0.024422790855169296
5.713884115219116,13.89795970916748,0.024422790855169296
5.207835912704468,inf,0.024422790855169296
6.308465003967285,7.855036735534668,0.024422790855169296
5.067110061645508,inf,0.02349405735731125
5.034506797790527,inf,0.02349405735731125
5.022472858428955,inf,0.02349405735731125
6.113025665283203,inf,0.02349405735731125
6.150176286697388,inf,0.015069536864757538
5.110313415527344,inf,0.015069536864757538
5.031373023986816,inf,0.015069536864757538
6.1385416984558105,inf,0.015069536864757538
6.1391894817352295,inf,0.011336548253893852
5.1197240352630615,inf,0.011336548253893852
5.170492649078369,inf,0.011336548253893852
