planning_time,planing_score,grasp_score
12.530582189559937,0.0,0.015137354843318462
30.143733263015747,0.0,0.00879550538957119
0.21846556663513184,0.0,0.006935786921530962
0.8941226005554199,20.724712371826172,0.006545575335621834
0.13034582138061523,0.0,0.006323991809040308
30.415399312973022,0.0,0.005750145297497511
0.12340188026428223,13.810687065124512,0.004211122170090675
5.315865755081177,0.0,0.003371061524376273
1.6696465015411377,0.0,0.0027903381269425154
0.17331147193908691,12.295109748840332,0.0019539918284863234
